"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-16","0.5","20.0","660.0","-8.9","-24.4","-20.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-17","0.0","0.0","533.0","-5.6","-20.0","-13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-18","0.0","0.0","533.0","-5.6","-19.4","-19.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-19","0.0","0.0","483.0","-8.9","-27.2","-27.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-20","0.0","0.0","483.0","-5.0","-27.2","-10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-21","8.1","142.0","610.0","-5.0","-10.0","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-22","0.3","3.0","533.0","-5.0","-15.0","-12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-23","2.5","51.0","584.0","0.0","-12.8","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-24","27.4","203.0","787.0","-1.1","-4.4","-3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-25","0.0","0.0","711.0","-3.9","-25.0","-25.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-26","0.0","0.0","660.0","-15.0","-29.4","-28.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-27","5.1","71.0","711.0","-13.3","-28.3","-15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-02-28","0.3","5.0","686.0","-9.4","-26.7","-26.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-01","0.0","0.0","660.0","-5.0","-26.1","-22.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-02","5.1","61.0","711.0","-2.8","-22.8","-11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-03","0.0","0.0","711.0","-5.6","-27.2","-26.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-04","0.0","0.0","686.0","-15.6","-30.0","-29.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-05","0.3","3.0","660.0","-14.4","-29.4","-18.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-06","0.3","3.0","660.0","-12.2","-28.3","-26.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-07","0.0","0.0","660.0","-7.8","-26.7","-24.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-08","0.0","0.0","635.0","-3.9","-26.7","-17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-09","0.0","0.0","635.0","0.6","-18.9","-12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-10","4.8","46.0","660.0","1.7","-12.8","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-11","2.5","33.0","686.0","1.7","-14.4","-14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-12","0.0","0.0","635.0","-1.1","-15.6","-15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-13","4.1","0.0","584.0","6.7","-16.1","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-14","5.3","0.0","533.0","5.6","0.6","5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-15","7.6","0.0","381.0","8.9","-2.8","-2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-16","0.0","0.0","381.0","-1.1","-6.7","-6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-17","0.0","0.0","381.0","0.0","-14.4","-14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-18","0.0","0.0","356.0","2.2","-15.0","-13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-19","0.0","0.0","356.0","3.3","-13.9","-8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-20","0.0","0.0","305.0","7.2","-8.9","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-21","0.0","0.0","305.0","7.2","-7.8","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-22","0.0","0.0","254.0","9.4","-3.3","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-23","0.0","0.0","254.0","2.8","-11.1","-11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-24","0.0","0.0","203.0","9.4","-11.7","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-25","0.0","0.0","203.0","2.2","-15.6","-15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-26","0.0","0.0","203.0","3.9","-15.6","-11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-27","0.0","0.0","203.0","6.7","-11.7","2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-28","0.0","0.0","203.0","10.6","1.1","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-29","0.0","0.0","178.0","7.8","-8.3","-8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-30","0.0","0.0","178.0","5.6","-8.3","-5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-03-31","0.0","0.0","178.0","-2.2","-7.8","-6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-01","0.0","0.0","178.0","0.0","-12.2","-9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-02","0.0","0.0","178.0","0.6","-9.4","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-03","2.5","3.0","178.0","5.6","-6.1","-6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-04","0.0","0.0","152.0","3.9","-8.3","-5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-05","6.1","64.0","203.0","5.6","-6.1","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-06","0.0","0.0","102.0","5.6","-1.7","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-07","6.9","0.0","51.0","7.2","1.1","4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-08","3.0","0.0","0.0","11.7","2.8","2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-09","0.0","0.0","0.0","12.2","0.6","1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-10","0.0","0.0","0.0","3.9","-2.8","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-11","0.0","0.0","0.0","3.9","-2.2","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-12","32.8","124.0","127.0","-1.7","-4.4","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-13","3.6","13.0","152.0","0.0","-2.2","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-14","0.0","0.0","127.0","0.6","-9.4","-9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-15","0.0","0.0","76.0","6.7","-9.4","-7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-16","0.0","0.0","51.0","10.6","-7.8","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-17","0.0","0.0","0.0","15.6","0.0","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-18","32.0","0.0","0.0","12.8","0.0","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-19","0.5","0.0","0.0","3.3","-3.3","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-20","0.0","0.0","0.0","13.9","-3.3","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-21","0.0","0.0","0.0","18.3","-1.7","5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-22","3.0","0.0","0.0","13.9","3.9","4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-23","5.3","0.0","0.0","7.2","0.0","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-24","0.0","0.0","0.0","13.9","0.0","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-25","0.0","0.0","0.0","17.2","3.9","5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-26","0.0","0.0","0.0","16.1","2.2","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-27","0.0","0.0","0.0","10.6","-4.4","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-28","0.0","0.0","0.0","6.1","-5.6","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-29","0.0","0.0","0.0","11.7","-5.0","3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-04-30","4.1","0.0","0.0","3.3","0.6","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-01","11.2","18.0","0.0","4.4","0.0","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-02","3.3","0.0","0.0","4.4","0.6","1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-03","0.0","0.0","0.0","9.4","0.6","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-04","0.0","0.0","0.0","14.4","3.9","6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-05","0.0","0.0","0.0","21.1","1.7","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-06","0.5","0.0","0.0","15.6","2.2","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-07","0.0","0.0","0.0","13.3","-3.3","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-08","0.0","0.0","0.0","13.3","-2.2","3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-09","25.4","0.0","0.0","8.3","2.2","2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-10","4.1","0.0","0.0","3.3","-1.1","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-11","0.0","0.0","0.0","10.6","-2.2","-1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-12","0.0","0.0","0.0","15.6","-1.1","1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-13","0.0","0.0","0.0","16.1","-1.7","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-14","0.0","0.0","0.0","18.3","0.0","5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-15","0.0","0.0","0.0","20.6","4.4","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-16","1.8","0.0","0.0","20.6","6.7","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-17","0.0","0.0","0.0","24.4","2.2","5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-18","1.8","0.0","0.0","15.6","3.3","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-19","57.4","0.0","0.0","5.6","2.8","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-20","15.7","0.0","0.0","4.4","1.7","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-21","0.0","0.0","0.0","13.3","3.9","4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-22","6.1","0.0","0.0","18.3","3.3","6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-23","0.5","0.0","0.0","16.1","6.1","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-24","0.3","0.0","0.0","15.6","7.2","7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-25","0.0","0.0","0.0","13.3","7.8","13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-26","0.0","0.0","0.0","24.4","5.0","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-27","0.0","0.0","0.0","23.3","6.7","9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-28","25.4","0.0","0.0","11.1","7.2","7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-29","0.0","0.0","0.0","15.0","5.0","7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-30","0.0","0.0","0.0","23.9","6.7","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-05-31","0.0","0.0","0.0","25.0","8.9","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-01","0.0","0.0","0.0","30.6","8.9","9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-02","0.0","0.0","0.0","20.6","2.2","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-03","0.0","0.0","0.0","15.0","1.7","6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-04","0.0","0.0","0.0","17.2","6.1","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-05","13.7","0.0","0.0","24.4","12.2","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-06","0.0","0.0","0.0","21.7","7.2","9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-07","0.0","0.0","0.0","25.6","9.4","13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-08","0.0","0.0","0.0","28.3","12.2","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-09","0.0","0.0","0.0","31.1","13.9","17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-10","10.7","0.0","0.0","25.0","8.9","9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-11","1.8","0.0","0.0","19.4","3.9","7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-12","5.3","0.0","0.0","21.7","7.8","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-13","0.5","0.0","0.0","15.6","1.7","5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-14","0.8","0.0","0.0","18.3","5.6","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-15","15.0","0.0","0.0","16.1","8.9","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-16","0.0","0.0","0.0","20.0","7.2","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-17","0.0","0.0","0.0","20.0","7.2","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-18","0.0","0.0","0.0","22.8","11.1","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-19","0.0","0.0","0.0","20.0","7.8","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-20","0.0","0.0","0.0","21.7","5.0","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-21","0.0","0.0","0.0","20.6","5.6","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-22","0.0","0.0","0.0","23.3","10.0","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-23","0.0","0.0","0.0","23.9","12.2","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-24","7.6","0.0","0.0","20.0","15.6","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-25","0.5","0.0","0.0","21.7","12.2","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-26","2.5","0.0","0.0","24.4","11.1","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-27","0.0","0.0","0.0","25.6","11.7","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-28","1.3","0.0","0.0","27.2","15.0","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-29","0.0","0.0","0.0","27.2","12.2","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-06-30","0.0","0.0","0.0","29.4","15.0","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-01","8.4","0.0","0.0","23.9","15.0","17.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-02","0.0","0.0","0.0","24.4","15.6","17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-03","0.0","0.0","0.0","27.2","11.7","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-04","0.0","0.0","0.0","29.4","14.4","20.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-05","2.5","0.0","0.0","30.6","18.9","20.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-06","0.0","0.0","0.0","27.2","17.2","18.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-07","0.0","0.0","0.0","25.6","8.3","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-08","0.0","0.0","0.0","23.9","9.4","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-09","0.0","0.0","0.0","26.7","11.7","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-10","10.2","0.0","0.0","26.7","18.3","21.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-11","0.0","0.0","0.0","26.1","12.8","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-12","0.0","0.0","0.0","22.8","10.0","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-13","0.0","0.0","0.0","27.8","13.9","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-14","0.0","0.0","0.0","24.4","9.4","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-15","0.8","0.0","0.0","28.3","11.7","19.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-16","32.8","0.0","0.0","29.4","17.2","17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-17","0.0","0.0","0.0","26.1","14.4","17.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-18","0.0","0.0","0.0","27.2","17.2","20.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-19","5.3","0.0","0.0","27.2","20.0","21.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-20","10.2","0.0","0.0","30.0","15.6","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-21","2.8","0.0","0.0","22.2","10.0","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-22","0.0","0.0","0.0","22.8","8.9","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-23","0.0","0.0","0.0","23.3","10.6","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-24","0.0","0.0","0.0","23.9","10.0","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-25","0.0","0.0","0.0","26.7","12.2","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-26","0.0","0.0","0.0","26.1","14.4","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-27","1.0","0.0","0.0","25.0","17.8","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-28","0.0","0.0","0.0","26.1","13.3","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-29","41.4","0.0","0.0","27.8","13.9","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-30","0.3","0.0","0.0","22.8","12.8","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-07-31","0.0","0.0","0.0","21.1","10.0","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-01","0.0","0.0","0.0","22.2","7.8","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-02","0.0","0.0","0.0","25.0","10.0","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-03","0.0","0.0","0.0","27.2","15.6","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-04","1.0","0.0","0.0","27.8","15.0","17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-05","0.0","0.0","0.0","27.2","11.1","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-06","15.2","0.0","0.0","25.6","12.2","13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-07","0.0","0.0","0.0","23.9","13.3","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-08","9.9","0.0","0.0","25.0","11.1","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-09","0.0","0.0","0.0","20.6","8.9","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-10","0.0","0.0","0.0","21.7","8.3","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-11","0.0","0.0","0.0","24.4","8.9","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-12","0.0","0.0","0.0","25.0","14.4","17.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-13","29.0","0.0","0.0","24.4","11.7","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-14","0.0","0.0","0.0","18.3","7.8","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-15","0.0","0.0","0.0","21.1","8.3","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-16","24.9","0.0","0.0","22.8","10.6","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-17","10.4","0.0","0.0","21.1","10.6","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-18","1.3","0.0","0.0","25.0","11.1","17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-19","5.6","0.0","0.0","21.7","7.8","13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-20","0.0","0.0","0.0","21.7","7.2","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-21","0.0","0.0","0.0","22.8","11.1","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-22","0.0","0.0","0.0","20.6","7.8","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-23","0.0","0.0","0.0","17.8","4.4","5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-24","0.0","0.0","0.0","20.0","4.4","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-25","0.0","0.0","0.0","20.6","10.6","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-26","0.0","0.0","0.0","21.1","11.7","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-27","4.1","0.0","0.0","19.4","12.8","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-28","2.3","0.0","0.0","20.6","10.0","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-29","0.5","0.0","0.0","16.1","7.2","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-30","5.6","0.0","0.0","18.9","6.1","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-08-31","0.0","0.0","0.0","18.3","4.4","5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-01","0.0","0.0","0.0","19.4","5.0","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-02","0.3","0.0","0.0","19.4","10.0","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-03","43.2","0.0","0.0","18.9","11.1","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-04","2.8","0.0","0.0","17.8","8.9","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-05","0.0","0.0","0.0","16.1","6.1","8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-06","12.2","0.0","0.0","13.9","8.3","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-07","0.0","0.0","0.0","17.8","9.4","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-08","0.0","0.0","0.0","15.6","6.1","7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-09","0.0","0.0","0.0","14.4","6.7","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-10","7.6","0.0","0.0","17.2","8.9","17.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-11","0.8","0.0","0.0","23.3","10.6","13.3"
